# Taxid	Sci.Name	Rank	Named Lineage	Taxid Lineage
405002	Nothobranchiidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Actinopterygii,Actinopteri,Neopterygii,Teleostei,Osteoglossocephalai,Clupeocephala,Euteleosteomorpha,Neoteleostei,Eurypterygia,Ctenosquamata,Acanthomorphata,Euacanthomorphacea,Percomorphaceae,Ovalentaria,Atherinomorphae,Cyprinodontiformes,Aplocheiloidei,Nothobranchiidae	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489908,1489913,28738,45443,405002
407032	Nitrospinaceae	family	root,cellular organisms,Bacteria,Nitrospinae/Tectomicrobia group,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae	1,131567,2,1802340,1293497,1293498,1293499,407032
409189	Diapheromeridae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Polyneoptera,Phasmatodea,Verophasmatodea,Anareolatae,Diapheromeridae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33341,7020,213547,523720,409189
410830	Trichomonascaceae	family	root,cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Ascomycota,saccharomyceta,Saccharomycotina,Saccharomycetes,Saccharomycetales,Trichomonascaceae	1,131567,2759,33154,4751,451864,4890,716545,147537,4891,4892,410830
412032	Celerinatantimonadaceae	family	root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria incertae sedis,Celerinatantimonadaceae	1,131567,2,1224,1236,118884,412032
412447	Criblamydiaceae	family	root,cellular organisms,Bacteria,PVC group,Chlamydiae,Chlamydiia,Parachlamydiales,Criblamydiaceae	1,131567,2,1783257,204428,204429,1963360,412447
412631	Diceratiidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Actinopterygii,Actinopteri,Neopterygii,Teleostei,Osteoglossocephalai,Clupeocephala,Euteleosteomorpha,Neoteleostei,Eurypterygia,Ctenosquamata,Acanthomorphata,Euacanthomorphacea,Percomorphaceae,Eupercaria,Lophiiformes,Ceratioidei,Diceratiidae	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489922,8070,206105,412631
414877	Catenulisporaceae	family	root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria,Actinomycetia,Catenulisporales,Catenulisporaceae	1,131567,2,1783272,201174,1760,414714,414877
415002	Puniceicoccaceae	family	root,cellular organisms,Bacteria,PVC group,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae	1,131567,2,1783257,74201,414999,415001,415002
416989	Akkesiphycaceae	family	root,cellular organisms,Eukaryota,Sar,Stramenopiles,Ochrophyta,PX clade,Phaeophyceae,Laminariales,Akkesiphycaceae	1,131567,2759,2698737,33634,2696291,569578,2870,2886,416989
418793	Metteniusaceae	family	root,cellular organisms,Eukaryota,Viridiplantae,Streptophyta,Streptophytina,Embryophyta,Tracheophyta,Euphyllophyta,Spermatophyta,Magnoliopsida,Mesangiospermae,eudicotyledons,Gunneridae,Pentapetalae,asterids,lamiids,Metteniusales,Metteniusaceae	1,131567,2759,33090,35493,131221,3193,58023,78536,58024,3398,1437183,71240,91827,1437201,71274,91888,1802789,418793
418920	Phaeocystaceae	family	root,cellular organisms,Eukaryota,Haptista,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae	1,131567,2759,2608109,2830,2608131,418919,418920
418951	Isochrysidaceae	family	root,cellular organisms,Eukaryota,Haptista,Haptophyta,Prymnesiophyceae,Isochrysidales,Isochrysidaceae	1,131567,2759,2608109,2830,2608131,73020,418951
418966	Noelaerhabdaceae	family	root,cellular organisms,Eukaryota,Haptista,Haptophyta,Prymnesiophyceae,Isochrysidales,Noelaerhabdaceae	1,131567,2759,2608109,2830,2608131,73020,418966
418969	Pavlovaceae	family	root,cellular organisms,Eukaryota,Haptista,Haptophyta,Pavlovales,Pavlovaceae	1,131567,2759,2608109,2830,73026,418969
420617	Mallomonadaceae	family	root,cellular organisms,Eukaryota,Sar,Stramenopiles,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae	1,131567,2759,2698737,33634,2696291,33859,420622,420617
421837	Cryptodesmidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Myriapoda,Diplopoda,Helminthomorpha,Polydesmida,Cryptodesmidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,61985,7553,118561,71419,421837
423273	Nototrichidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Branchiopoda,Phyllopoda,Diplostraca,Cladocera,Anomopoda,Nototrichidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,6658,116557,84337,6665,116561,423273
423358	Bicaudaviridae	family	root,Viruses,Bicaudaviridae	1,10239,423358
424154	Helicarionidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Spiralia,Lophotrochozoa,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Panpulmonata,Eupulmonata,Stylommatophora,Helicina,Helicarionoidea,Helicarionidae	1,131567,2759,33154,33208,6072,33213,33317,2697495,1206795,6447,6448,216305,216307,977775,120490,6527,216366,424149,424154
424206	Microcystidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Spiralia,Lophotrochozoa,Mollusca,Gastropoda,Heterobranchia,Euthyneura,Panpulmonata,Eupulmonata,Stylommatophora,Helicina,Gastrodontoidea,Microcystidae	1,131567,2759,33154,33208,6072,33213,33317,2697495,1206795,6447,6448,216305,216307,977775,120490,6527,216366,424193,424206
425071	Eustigmataceae	family	root,cellular organisms,Eukaryota,Sar,Stramenopiles,Ochrophyta,Eustigmatophyceae,Eustigmatales,Eustigmataceae	1,131567,2759,2698737,33634,2696291,5747,425074,425071
425072	Monodopsidaceae	family	root,cellular organisms,Eukaryota,Sar,Stramenopiles,Ochrophyta,Eustigmatophyceae,Eustigmatales,Monodopsidaceae	1,131567,2759,2698737,33634,2696291,5747,425074,425072
431959	Wallemiaceae	family	root,cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Wallemiomycotina,Wallemiomycetes,Wallemiales,Wallemiaceae	1,131567,2759,33154,4751,451864,5204,2204096,431957,431958,431959
439585	Drilliidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Spiralia,Lophotrochozoa,Mollusca,Gastropoda,Caenogastropoda,Neogastropoda,Conoidea,Drilliidae	1,131567,2759,33154,33208,6072,33213,33317,2697495,1206795,6447,6448,69555,6479,37797,439585
441274	Ptinidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Coleoptera,Polyphaga,Bostrichiformia,Bostrichoidea,Ptinidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,7041,41084,41093,75547,441274
442649	Hofsteniidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Xenacoelomorpha,Acoelomorpha,Acoela,Hofsteniidae	1,131567,2759,33154,33208,6072,33213,1312402,147099,31265,442649
446133	Stylonemataceae	family	root,cellular organisms,Eukaryota,Rhodophyta,Stylonematophyceae,Stylonematales,Stylonemataceae	1,131567,2759,2763,446134,282338,446133
449719	Granulosicoccaceae	family	root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Granulosicoccaceae	1,131567,2,1224,1236,135613,449719
449732	Litoricolaceae	family	root,cellular organisms,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Litoricolaceae	1,131567,2,1224,1236,135619,449732
450948	Nephilidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Chelicerata,Arachnida,Araneae,Araneomorphae,Entelegynae,Orbiculariae,Araneoidea,Nephilidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,6843,6854,6893,6905,74971,74974,74975,450948
451449	Rhizophydiaceae	family	root,cellular organisms,Eukaryota,Opisthokonta,Fungi,Fungi incertae sedis,Chytridiomycota,Chytridiomycota incertae sedis,Chytridiomycetes,Rhizophydiales,Rhizophydiaceae	1,131567,2759,33154,4751,112252,4761,2683659,451435,451442,451449
452340	Gloeophyllaceae	family	root,cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetes incertae sedis,Gloeophyllales,Gloeophyllaceae	1,131567,2759,33154,4751,451864,5204,5302,155619,355688,452339,452340
452563	Cladosporiaceae	family	root,cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Ascomycota,saccharomyceta,Pezizomycotina,leotiomyceta,dothideomyceta,Dothideomycetes,Dothideomycetidae,Cladosporiales,Cladosporiaceae	1,131567,2759,33154,4751,451864,4890,716545,147538,716546,715962,147541,451867,2726946,452563
453228	Desulfarculaceae	family	root,cellular organisms,Bacteria,Proteobacteria,delta/epsilon subdivisions,Deltaproteobacteria,Desulfarculales,Desulfarculaceae	1,131567,2,1224,68525,28221,453227,453228
461249	Vangidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Sauropsida,Sauria,Archelosauria,Archosauria,Dinosauria,Saurischia,Theropoda,Coelurosauria,Aves,Neognathae,Passeriformes,Corvoidea,Vangidae	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,9126,192204,461249
461250	Monarchidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Sauropsida,Sauria,Archelosauria,Archosauria,Dinosauria,Saurischia,Theropoda,Coelurosauria,Aves,Neognathae,Passeriformes,Corvoidea,Monarchidae	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,436486,436489,436491,436492,8782,8825,9126,192204,461250
461499	Atherinopsidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Actinopterygii,Actinopteri,Neopterygii,Teleostei,Osteoglossocephalai,Clupeocephala,Euteleosteomorpha,Neoteleostei,Eurypterygia,Ctenosquamata,Acanthomorphata,Euacanthomorphacea,Percomorphaceae,Ovalentaria,Atherinomorphae,Atheriniformes,Atherinopsidae	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489908,1489913,8075,461499
464331	Callianideidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Axiidea,Callianideidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6682,6683,6692,1792265,464331
464339	Strahlaxiidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Axiidea,Strahlaxiidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6682,6683,6692,1792265,464339
468258	Scutelleridae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Prosorrhyncha,Heteroptera,Euheteroptera,Neoheteroptera,Panheteroptera,Pentatomomorpha,Pentatomoidea,Scutelleridae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33342,7524,33343,33345,33347,33349,33351,33357,33358,468258
472148	Leucopsacidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,Leucopsacidae	1,131567,2759,33154,33208,6040,60882,60883,60884,472148
472196	Platyscelidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Hyperiidea,Physocephalata,Physocephalatidira,Platysceloidea,Platyscelidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6820,6821,44328,116677,2692355,116683,472196
474098	Pterolichidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Sarcoptiformes,Astigmata,Psoroptidia,Pterolichoidea,Pterolichidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,6843,6854,6933,6946,83137,6951,223472,83152,474098
474942	Ophiocordycipitaceae	family	root,cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Ascomycota,saccharomyceta,Pezizomycotina,leotiomyceta,sordariomyceta,Sordariomycetes,Hypocreomycetidae,Hypocreales,Ophiocordycipitaceae	1,131567,2759,33154,4751,451864,4890,716545,147538,716546,715989,147550,222543,5125,474942
474943	Cordycipitaceae	family	root,cellular organisms,Eukaryota,Opisthokonta,Fungi,Dikarya,Ascomycota,saccharomyceta,Pezizomycotina,leotiomyceta,sordariomyceta,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae	1,131567,2759,33154,4751,451864,4890,716545,147538,716546,715989,147550,222543,5125,474943
475964	Caldilineaceae	family	root,cellular organisms,Bacteria,Terrabacteria group,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae	1,131567,2,1783272,200795,475962,475963,475964
478206	Flustridae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Spiralia,Lophotrochozoa,Bryozoa,Gymnolaemata,Cheilostomatida,Flustrina,Flustroidea,Flustridae	1,131567,2759,33154,33208,6072,33213,33317,2697495,1206795,10205,10206,10207,558764,1962291,478206
478428	Diadumenidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Cnidaria,Anthozoa,Hexacorallia,Actiniaria,Nynantheae,Diadumenidae	1,131567,2759,33154,33208,6072,6073,6101,6102,6103,86626,478428
483405	Pilumnidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Pilumnoidea,Pilumnidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6682,6683,6692,6752,116704,116706,652086,483405
485255	Natranaerobiaceae	family	root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Clostridia,Natranaerobiales,Natranaerobiaceae	1,131567,2,1783272,1239,186801,485256,485255
486104	Goneplacidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Goneplacoidea,Goneplacidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6682,6683,6692,6752,116704,116706,486103,486104
496063	Kiwaidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Chirostyloidea,Kiwaidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6682,6683,6692,6738,2763400,496063
499202	Lichtheimiaceae	family	root,cellular organisms,Eukaryota,Opisthokonta,Fungi,Fungi incertae sedis,Mucoromycota,Mucoromycotina,Mucoromycetes,Mucorales,Lichtheimiaceae	1,131567,2759,33154,4751,112252,1913637,451507,2212703,4827,499202
504437	Isodiametridae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Xenacoelomorpha,Acoelomorpha,Acoela,Isodiametridae	1,131567,2759,33154,33208,6072,33213,1312402,147099,31265,504437
510300	Metacrangonyctidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Hadziida,Hadzioidea,Metacrangonyctidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6820,6821,1732196,1732205,936400,510300
512265	Harpacticidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Harpacticoida,Harpacticidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,72037,6830,116569,116571,41212,512265
515459	Anaulaceae	family	root,cellular organisms,Eukaryota,Sar,Stramenopiles,Ochrophyta,Bacillariophyta,Mediophyceae,Biddulphiophycidae,Anaulales,Anaulaceae	1,131567,2759,2698737,33634,2696291,2836,589449,33837,515458,515459
516942	Epialtidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Majoidea,Epialtidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6682,6683,6692,6752,116704,116706,6804,516942
528219	Haplochthoniidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Chelicerata,Arachnida,Acari,Acariformes,Sarcoptiformes,Oribatida,Desmonomata,Trhypochthonioidea,Haplochthoniidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,6843,6854,6933,6946,83137,66551,229891,66552,528219
533207	Acanthopleuribacteraceae	family	root,cellular organisms,Bacteria,Acidobacteria,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae	1,131567,2,57723,533205,533206,533207
534919	Syarinidae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Chelicerata,Arachnida,Pseudoscorpiones,Neobisioidea,Syarinidae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,6843,6854,51799,83165,534919
538998	Pasteuriaceae	family	root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Pasteuriaceae	1,131567,2,1783272,1239,91061,1385,538998
539000	Clostridiales Family XVII. Incertae Sedis	family	root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Clostridia,Eubacteriales,Eubacteriales incertae sedis,Clostridiales Family XVII. Incertae Sedis	1,131567,2,1783272,1239,186801,186802,538999,539000
541045	Parapaguridae	family	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Parapaguridae	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6682,6683,6692,6738,6744,541045
543314	Eubacteriales Family XIII. Incertae Sedis	family	root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Clostridia,Eubacteriales,Eubacteriales incertae sedis,Eubacteriales Family XIII. Incertae Sedis	1,131567,2,1783272,1239,186801,186802,538999,543314
