Taxid	Sci.Name	Rank	Named Lineage	Taxid Lineage
93701	Dolomedes	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Chelicerata,Arachnida,Araneae,Araneomorphae,Entelegynae,RTA clade,Lycosoidea,Pisauridae,Dolomedes	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,6843,6854,6893,6905,74971,94020,74972,93700,93701
93758	Corchorus	genus	root,cellular organisms,Eukaryota,Viridiplantae,Streptophyta,Streptophytina,Embryophyta,Tracheophyta,Euphyllophyta,Spermatophyta,Magnoliopsida,Mesangiospermae,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Malvales,Malvaceae,Grewioideae,Apeibeae,Corchorus	1,131567,2759,33090,35493,131221,3193,58023,78536,58024,3398,1437183,71240,91827,1437201,71275,91836,41938,3629,214908,1563254,93758
93779	Heritiera	genus	root,cellular organisms,Eukaryota,Viridiplantae,Streptophyta,Streptophytina,Embryophyta,Tracheophyta,Euphyllophyta,Spermatophyta,Magnoliopsida,Mesangiospermae,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Malvales,Malvaceae,Sterculioideae,Heritiera	1,131567,2759,33090,35493,131221,3193,58023,78536,58024,3398,1437183,71240,91827,1437201,71275,91836,41938,3629,214912,93779
93882	Tineola	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Amphiesmenoptera,Lepidoptera,Glossata,Neolepidoptera,Heteroneura,Ditrysia,Tineoidea,Tineidae,Tineinae,Tineola	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,85604,7088,41191,41196,41197,37567,41011,41012,236781,93882
93976	Osmanthus	genus	root,cellular organisms,Eukaryota,Viridiplantae,Streptophyta,Streptophytina,Embryophyta,Tracheophyta,Euphyllophyta,Spermatophyta,Magnoliopsida,Mesangiospermae,eudicotyledons,Gunneridae,Pentapetalae,asterids,lamiids,Lamiales,Oleaceae,Oleeae,Osmanthus	1,131567,2759,33090,35493,131221,3193,58023,78536,58024,3398,1437183,71240,91827,1437201,71274,91888,4143,4144,426106,93976
94025	Meta	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Chelicerata,Arachnida,Araneae,Araneomorphae,Entelegynae,Orbiculariae,Araneoidea,Tetragnathidae,Meta	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,6843,6854,6893,6905,74971,74974,74975,27394,94025
94028	Argiope	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Chelicerata,Arachnida,Araneae,Araneomorphae,Entelegynae,Orbiculariae,Araneoidea,Araneidae,Argiope	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,6843,6854,6893,6905,74971,74974,74975,6913,94028
94189	Genetta	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Laurasiatheria,Carnivora,Feliformia,Viverridae,Viverrinae,Genetta	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,33554,379583,9673,219115,94189
94231	Epinephelus	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Actinopterygii,Actinopteri,Neopterygii,Teleostei,Osteoglossocephalai,Clupeocephala,Euteleosteomorpha,Neoteleostei,Eurypterygia,Ctenosquamata,Acanthomorphata,Euacanthomorphacea,Percomorphaceae,Eupercaria,Perciformes,Serranoidei,Serranidae,Epinephelinae,Epinephelini,Epinephelus	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489922,8111,1489943,30871,274794,1505891,94231
94234	Mastacembelus	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Actinopterygii,Actinopteri,Neopterygii,Teleostei,Osteoglossocephalai,Clupeocephala,Euteleosteomorpha,Neoteleostei,Eurypterygia,Ctenosquamata,Acanthomorphata,Euacanthomorphacea,Percomorphaceae,Anabantaria,Synbranchiformes,Mastacembeloidei,Mastacembelidae,Mastacembelus	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489892,43697,129920,94233,94234
94236	Mola	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Actinopterygii,Actinopteri,Neopterygii,Teleostei,Osteoglossocephalai,Clupeocephala,Euteleosteomorpha,Neoteleostei,Eurypterygia,Ctenosquamata,Acanthomorphata,Euacanthomorphacea,Percomorphaceae,Eupercaria,Tetraodontiformes,Moloidei,Molidae,Mola	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489922,31022,1489935,31029,94236
94285	Platycodon	genus	root,cellular organisms,Eukaryota,Viridiplantae,Streptophyta,Streptophytina,Embryophyta,Tracheophyta,Euphyllophyta,Spermatophyta,Magnoliopsida,Mesangiospermae,eudicotyledons,Gunneridae,Pentapetalae,asterids,campanulids,Asterales,Campanulaceae,Platycodon	1,131567,2759,33090,35493,131221,3193,58023,78536,58024,3398,1437183,71240,91827,1437201,71274,91882,4209,4381,94285
94288	Sterkiella	genus	root,cellular organisms,Eukaryota,Sar,Alveolata,Ciliophora,Intramacronucleata,Spirotrichea,Stichotrichia,Sporadotrichida,Oxytrichidae,Stylonychinae,Sterkiella	1,131567,2759,2698737,33630,5878,431838,33829,194286,693921,57506,1001748,94288
94298	Lophocladia	genus	root,cellular organisms,Eukaryota,Rhodophyta,Florideophyceae,Rhodymeniophycidae,Ceramiales,Rhodomelaceae,Lophothalieae,Lophocladia	1,131567,2759,2763,2806,2045261,2802,2803,2008703,94298
94311	Salarias	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Actinopterygii,Actinopteri,Neopterygii,Teleostei,Osteoglossocephalai,Clupeocephala,Euteleosteomorpha,Neoteleostei,Eurypterygia,Ctenosquamata,Acanthomorphata,Euacanthomorphacea,Percomorphaceae,Ovalentaria,Blenniimorphae,Blenniiformes,Blennioidei,Blenniidae,Salariinae,Salarias	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,1489388,123365,123366,123367,123368,123369,1489872,1489908,1489920,1489921,56717,56718,703913,94311
94399	Nephotettix	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Auchenorrhyncha,Cicadomorpha,Membracoidea,Cicadellidae,Deltocephalinae,Chiasmini,Nephotettix	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33342,7524,1955247,33365,33368,30102,33372,2768475,94399
94642	Besnoitia	genus	root,cellular organisms,Eukaryota,Sar,Alveolata,Apicomplexa,Conoidasida,Coccidia,Eucoccidiorida,Eimeriorina,Sarcocystidae,Besnoitia	1,131567,2759,2698737,33630,5794,1280412,5796,75739,423054,5809,94642
94775	Opalina	genus	root,cellular organisms,Eukaryota,Sar,Stramenopiles,Bigyra,Opalozoa,Opalinata,Opalinidae,Opalina	1,131567,2759,2698737,33634,2683628,2683629,42740,94701,94775
94834	Gavialis	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Sauropsida,Sauria,Archelosauria,Archosauria,Crocodylia,Longirostres,Gavialidae,Gavialinae,Gavialis	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,1329799,8492,1294634,1298654,1294635,94833,94834
94941	Austropotamobius	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,Astacoidea,Astacidae,Austropotamobius	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6682,6683,6692,6712,6724,6713,94941
94964	Teladorsagia	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Nematoda,Chromadorea,Strongylida,Trichostrongyloidea,Haemonchidae,Teladorsagia	1,131567,2759,33154,33208,6072,33213,33317,1206794,6231,119089,6308,6314,126387,94964
94988	Lethenteron	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Cyclostomata,Hyperoartia,Petromyzontiformes,Petromyzontidae,Lethenteron	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,1476529,117569,7745,7746,94988
94992	Silurus	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Actinopterygii,Actinopteri,Neopterygii,Teleostei,Osteoglossocephalai,Clupeocephala,Otomorpha,Ostariophysi,Otophysi,Characiphysae,Siluriformes,Siluroidei,Siluridae,Silurus	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,186634,32519,186626,186628,7995,1489793,30989,94992
95094	Heterotropus	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Brachycera,Muscomorpha,Asiloidea,Bombyliidae,Heterotropinae,Heterotropus	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,7147,7203,43733,50671,50674,50695,95094
95113	Gehyra	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Sauropsida,Sauria,Lepidosauria,Squamata,Bifurcata,Gekkota,Gekkonidae,Gekkoninae,Gehyra	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,8560,8561,385256,95113
95169	Membranipora	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Spiralia,Lophotrochozoa,Bryozoa,Gymnolaemata,Cheilostomatida,Malacostegina,Membraniporoidea,Membraniporidae,Membranipora	1,131567,2759,33154,33208,6072,33213,33317,2697495,1206795,10205,10206,10207,193205,193206,192924,95169
95189	Apamea	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Amphiesmenoptera,Lepidoptera,Glossata,Neolepidoptera,Heteroneura,Ditrysia,Obtectomera,Noctuoidea,Noctuidae,Noctuinae,Apameini,Apamea	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,85604,7088,41191,41196,41197,37567,104431,37570,7100,95179,2555556,95189
95218	Hypena	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Amphiesmenoptera,Lepidoptera,Glossata,Neolepidoptera,Heteroneura,Ditrysia,Obtectomera,Noctuoidea,Erebidae,Hypeninae,Hypena	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,85604,7088,41191,41196,41197,37567,104431,37570,695564,95217,95218
95269	Arge	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Tenthredinoidea,Argidae,Arge	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,7399,85772,85773,95269
95282	Evaniella	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,Evanioidea,Evaniidae,Evaniella	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,7399,7400,27483,27484,95282
95295	Nomada	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,Aculeata,Apoidea,Apidae,Nomadinae,Nomadini,Nomada	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,7399,7400,7434,34735,7458,78169,95294,95295
95337	Vesivirus	genus	root,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,Vesivirus	1,10239,2559587,2732396,2732408,2732506,464095,11974,95337
95339	Lagovirus	genus	root,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,Lagovirus	1,10239,2559587,2732396,2732408,2732506,464095,11974,95339
95341	Sapovirus	genus	root,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,Sapovirus	1,10239,2559587,2732396,2732408,2732506,464095,11974,95341
95460	Jasus	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Achelata,Palinuroidea,Palinuridae,Jasus	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6682,6683,6692,6730,115587,6731,95460
95601	Eriocheir	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Thoracotremata,Grapsoidea,Varunidae,Eriocheir	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6682,6683,6692,6752,116704,116707,29962,72876,95601
95637	Tepuia	genus	root,cellular organisms,Eukaryota,Viridiplantae,Streptophyta,Streptophytina,Embryophyta,Tracheophyta,Euphyllophyta,Spermatophyta,Magnoliopsida,Mesangiospermae,eudicotyledons,Gunneridae,Pentapetalae,asterids,Ericales,Ericaceae,Vaccinioideae,Gaultherieae,Tepuia	1,131567,2759,33090,35493,131221,3193,58023,78536,58024,3398,1437183,71240,91827,1437201,71274,41945,4345,217037,217059,95637
95678	Rhagovelia	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Prosorrhyncha,Heteroptera,Euheteroptera,Neoheteroptera,Gerromorpha,Gerroidea,Veliidae,Rhagoveliinae,Rhagovelia	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33342,7524,33343,33345,33347,33349,33350,572384,95677,327411,95678
95763	Frullania	genus	root,cellular organisms,Eukaryota,Viridiplantae,Streptophyta,Streptophytina,Embryophyta,Marchantiophyta,Jungermanniopsida,Jungermanniidae,Porellales,Jubulineae,Frullaniaceae,Frullania	1,131567,2759,33090,35493,131221,3193,3195,186771,186782,186798,186799,400721,95763
95791	Schistochila	genus	root,cellular organisms,Eukaryota,Viridiplantae,Streptophyta,Streptophytina,Embryophyta,Marchantiophyta,Jungermanniopsida,Jungermanniidae,Jungermanniales,Perssoniellineae,Schistochilaceae,Schistochila	1,131567,2759,33090,35493,131221,3193,3195,186771,186782,3199,95773,95774,95791
95911	Hyaena	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Mammalia,Theria,Eutheria,Boreoeutheria,Laurasiatheria,Carnivora,Feliformia,Hyaenidae,Hyaena	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,40674,32525,9347,1437010,314145,33554,379583,9676,95911
95971	Aphidoletes	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Cecidomyiinae,Cecidomyiidi,Cecidomyiini,Aphidoletes	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,7147,7148,43784,41830,33406,43793,52723,71814,95971
96060	Diacamma	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Endopterygota,Hymenoptera,Apocrita,Aculeata,Formicoidea,Formicidae,Ponerinae,Ponerini,Diacamma	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33392,7399,7400,7434,2153479,36668,43085,141711,96060
96236	Caridina	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Atyoidea,Atyidae,Caridina	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6682,6683,6692,6694,115574,96235,96236
96335	Proteomonas	genus	root,cellular organisms,Eukaryota,Cryptophyceae,Pyrenomonadales,Geminigeraceae,Proteomonas	1,131567,2759,3027,589342,589343,96335
96492	Frigoribacterium	genus	root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Frigoribacterium	1,131567,2,1783272,201174,1760,85006,85023,96492
96503	Trachelomonas	genus	root,cellular organisms,Eukaryota,Discoba,Euglenozoa,Euglenida,Spirocuta,Euglenophyceae,Euglenales,Euglenaceae,Trachelomonas	1,131567,2759,2611352,33682,3035,2570567,2704141,86650,1131320,96503
96542	Nippolachnus	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Hexapoda,Insecta,Dicondylia,Pterygota,Neoptera,Paraneoptera,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Lachninae,Nippolachnus	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6960,50557,85512,7496,33340,33342,7524,33373,33380,33385,27482,96541,96542
96728	Carlia	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Sauropsida,Sauria,Lepidosauria,Squamata,Bifurcata,Unidentata,Scinciformata,Scincidae,Eugongylinae,Carlia	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,1329950,35033,66056,1273156,96728
96732	Cyrtodactylus	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Sauropsida,Sauria,Lepidosauria,Squamata,Bifurcata,Gekkota,Gekkonidae,Gekkoninae,Cyrtodactylus	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,8560,8561,385256,96732
96736	Eublepharis	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Sarcopterygii,Dipnotetrapodomorpha,Tetrapoda,Amniota,Sauropsida,Sauria,Lepidosauria,Squamata,Bifurcata,Gekkota,Eublepharidae,Eublepharinae,Eublepharis	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,8287,1338369,32523,32524,8457,32561,8504,8509,1329961,8560,1329930,385255,96736
96783	Phacus	genus	root,cellular organisms,Eukaryota,Discoba,Euglenozoa,Euglenida,Spirocuta,Euglenophyceae,Euglenales,Phacaceae,Phacus	1,131567,2759,2611352,33682,3035,2570567,2704141,86650,1131319,96783
96877	Tylos	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Mandibulata,Pancrustacea,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Oniscidea,Tylida,Tylidae,Tylos	1,131567,2759,33154,33208,6072,33213,33317,1206794,88770,6656,197563,197562,6657,2172821,6681,72041,6820,29979,41116,526415,96846,96877
96885	Sardinella	genus	root,cellular organisms,Eukaryota,Opisthokonta,Metazoa,Eumetazoa,Bilateria,Deuterostomia,Chordata,Craniata,Vertebrata,Gnathostomata,Teleostomi,Euteleostomi,Actinopterygii,Actinopteri,Neopterygii,Teleostei,Osteoglossocephalai,Clupeocephala,Otomorpha,Clupei,Clupeiformes,Clupeoidei,Clupeidae,Clupeinae,Sardinella	1,131567,2759,33154,33208,6072,33213,33511,7711,89593,7742,7776,117570,117571,7898,186623,41665,32443,1489341,186625,186634,282425,32446,1489460,55118,7948,96885
97050	Ruegeria	genus	root,cellular organisms,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria	1,131567,2,1224,28211,204455,2854170,97050
97104	Marvania	genus	root,cellular organisms,Eukaryota,Viridiplantae,Chlorophyta,core chlorophytes,Trebouxiophyceae,Chlorellales,Chlorellaceae,Marvania	1,131567,2759,33090,3041,2692248,75966,35460,35461,97104
97341	Pyrsonympha	genus	root,cellular organisms,Eukaryota,Metamonada,Preaxostyla,Oxymonadida,Pyrsonymphidae,Pyrsonympha	1,131567,2759,2611341,2662611,66288,97340,97341
97724	Boesenbergia	genus	root,cellular organisms,Eukaryota,Viridiplantae,Streptophyta,Streptophytina,Embryophyta,Tracheophyta,Euphyllophyta,Spermatophyta,Magnoliopsida,Mesangiospermae,Liliopsida,Petrosaviidae,commelinids,Zingiberales,Zingiberaceae,Boesenbergia	1,131567,2759,33090,35493,131221,3193,58023,78536,58024,3398,1437183,4447,1437197,4734,4618,4642,97724
98005	Eutrema	genus	root,cellular organisms,Eukaryota,Viridiplantae,Streptophyta,Streptophytina,Embryophyta,Tracheophyta,Euphyllophyta,Spermatophyta,Magnoliopsida,Mesangiospermae,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Brassicales,Brassicaceae,Eutremeae,Eutrema	1,131567,2759,33090,35493,131221,3193,58023,78536,58024,3398,1437183,71240,91827,1437201,71275,91836,3699,3700,981100,98005
98024	Olimarabidopsis	genus	root,cellular organisms,Eukaryota,Viridiplantae,Streptophyta,Streptophytina,Embryophyta,Tracheophyta,Euphyllophyta,Spermatophyta,Magnoliopsida,Mesangiospermae,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Brassicales,Brassicaceae,Alyssopsideae,Olimarabidopsis	1,131567,2759,33090,35493,131221,3193,58023,78536,58024,3398,1437183,71240,91827,1437201,71275,91836,3699,3700,1394035,98024
98028	Physaria	genus	root,cellular organisms,Eukaryota,Viridiplantae,Streptophyta,Streptophytina,Embryophyta,Tracheophyta,Euphyllophyta,Spermatophyta,Magnoliopsida,Mesangiospermae,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Brassicales,Brassicaceae,Physarieae,Physaria	1,131567,2759,33090,35493,131221,3193,58023,78536,58024,3398,1437183,71240,91827,1437201,71275,91836,3699,3700,980115,98028
